status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,1475000,2,2,,"55 Wall St Apt 730, New York, NY, 10005",55 Wall St Apt 730,New York,New York,10005,1672,3/25/2020
for_sale,425000,7,3,0.11,"419 Second Ave, Woonsocket, RI, 02895",419 Second Ave,Woonsocket,Rhode Island,2895,4141,3/26/2020
for_sale,549900,11,4,0.12,"56 Dickerman St, New Haven, CT, 06511",56 Dickerman St,New Haven,Connecticut,6511,4068,3/26/2020
for_sale,297000,3,2,0.18,"34 Winnett St, Hamden, CT, 06517",34 Winnett St,Hamden,Connecticut,6517,1396,3/26/2020
for_sale,365000,,,0.14,"27 Louise Ct, New Britain, CT, 06051",27 Louise Ct,New Britain,Connecticut,6051,2184,3/27/2020
for_sale,1499000,4,3,0.24,"47 Hilton St, Darien, CT, 06820",47 Hilton St,Darien,Connecticut,6820,2405,3/27/2020
for_sale,280000,3,1,0.4,"160 Miami Ave, Newington, CT, 06111",160 Miami Ave,Newington,Connecticut,6111,1196,3/30/2020
for_sale,299900,9,3,0.11,"205 Chapel St, Woonsocket, RI, 02895",205 Chapel St,Woonsocket,Rhode Island,2895,3503,3/30/2020
for_sale,249900,2,2,,"41 Scenic Dr, West Warwick, RI, 02893",41 Scenic Dr,West Warwick,Rhode Island,2893,1120,3/30/2020
for_sale,425000,3,2,0.33,"30 Carr St, Coventry, RI, 02816",30 Carr St,Coventry,Rhode Island,2816,2075,3/30/2020
for_sale,579900,3,3,0.98,"229 Peddlers Rd, Guilford, CT, 06437",229 Peddlers Rd,Guilford,Connecticut,6437,1757,3/30/2020
for_sale,7995000,6,5,,"4 Jane St, New York, NY, 10014",4 Jane St,New York,New York,10014,4600,3/30/2020
for_sale,499000,4,3,0.11,"610 Grandview St, Middlesex, NJ, 08846",610 Grandview St,Middlesex,New Jersey,8846,2190,3/30/2020
for_sale,299900,4,3,0.27,"7 Ford Ln, Torrington, CT, 06790",7 Ford Ln,Torrington,Connecticut,6790,2356,3/31/2020
for_sale,8300000,4,6,,"226 E 79th St, New York, NY, 10075",226 E 79th St,New York,New York,10075,4412,3/31/2020
for_sale,439900,2,2,,"10 Jasper Ln Unit 10, Randolph, MA, 02368",10 Jasper Ln Unit 10,Randolph,Massachusetts,2368,2305,4/1/2020
for_sale,699000,4,4,2.4,"146 Taine Mountain Rd, Burlington, CT, 06013",146 Taine Mountain Rd,Burlington,Connecticut,6013,3091,4/1/2020
for_sale,244999,3,2,0.14,"631 Congress Ave, Waterbury, CT, 06708",631 Congress Ave,Waterbury,Connecticut,6708,1450,4/1/2020
for_sale,589500,3,2,0.12,"20 Miles St, Milford, CT, 06460",20 Miles St,Milford,Connecticut,6460,1634,4/1/2020
for_sale,385000,3,3,0.96,"34 Putnam Rd, New Milford, CT, 06776",34 Putnam Rd,New Milford,Connecticut,6776,1216,4/1/2020
for_sale,150000,2,2,0.45,"86 Mason Ln, Pittstown, NY, 12180",86 Mason Ln,Pittstown,New York,12180,1550,4/2/2020
for_sale,329000,3,2,10.1,"1576 Bridge St, North Hero, VT, 05474",1576 Bridge St,North Hero,Vermont,5474,1450,4/2/2020
for_sale,259000,3,2,,"184 Willow Spgs Unit 184, New Milford, CT, 06776",184 Willow Spgs Unit 184,New Milford,Connecticut,6776,1776,4/2/2020
for_sale,819900,4,3,0.91,"257 Wedgewood Rd, Southington, CT, 06489",257 Wedgewood Rd,Southington,Connecticut,6489,2908,4/3/2020
for_sale,775000,3,4,4.5,"275 Wewaka Brook Rd, Bridgewater, CT, 06752",275 Wewaka Brook Rd,Bridgewater,Connecticut,6752,4153,4/3/2020
for_sale,950000,3,2,1.01,"17 Half Mile Cmn, Westport, CT, 06880",17 Half Mile Cmn,Westport,Connecticut,6880,1176,4/3/2020
for_sale,549000,3,3,5.18,"224 New Aldrich Rd, Grantham, NH, 03753",224 New Aldrich Rd,Grantham,New Hampshire,3753,3278,4/6/2020
for_sale,650000,3,3,1.01,"19 Betmarlea Rd, Norwalk, CT, 06850",19 Betmarlea Rd,Norwalk,Connecticut,6850,1840,4/6/2020
for_sale,399900,3,3,2.87,"62 Camp Dutton Rd, Litchfield, CT, 06759",62 Camp Dutton Rd,Litchfield,Connecticut,6759,1392,4/7/2020
for_sale,525000,1,1,,"1 W Exchange St Unit 2002, Providence, RI, 02903",1 W Exchange St Unit 2002,Providence,Rhode Island,2903,978,4/7/2020
for_sale,459000,3,3,,"1 Washington St Unit 2, Salisbury, MA, 01952",1 Washington St Unit 2,Salisbury,Massachusetts,1952,1550,4/7/2020
for_sale,389000,2,2,,"98 Village St Unit 98, Easton, MA, 02375",98 Village St Unit 98,Easton,Massachusetts,2375,1749,4/7/2020
for_sale,279900,4,2,0.02,"58 Knight St, Providence, RI, 02909",58 Knight St,Providence,Rhode Island,2909,1711,4/8/2020
for_sale,265000,3,2,0.33,"3 Nel Mar Hts, Claremont, NH, 03743",3 Nel Mar Hts,Claremont,New Hampshire,3743,2112,4/8/2020
for_sale,499000,3,2,1.63,"386 Mishnock Rd, West Greenwich, RI, 02817",386 Mishnock Rd,West Greenwich,Rhode Island,2817,1056,4/9/2020
for_sale,599000,1,1,0.01,"252 Gold St Apt 2, Boston, MA, 02127",252 Gold St Apt 2,Boston,Massachusetts,2127,550,4/9/2020
for_sale,700000,1,2,,"3 Winthrop St Unit 2, Boston, MA, 02129",3 Winthrop St Unit 2,Boston,Massachusetts,2129,659,4/10/2020
for_sale,529000,1,1,,"950 Broadway Apt 13, Chelsea, MA, 02150",950 Broadway Apt 13,Chelsea,Massachusetts,2150,1225,4/10/2020
for_sale,1200000,2,2,,"181 18th St Apt 404, Brooklyn, NY, 11215",181 18th St Apt 404,Brooklyn,New York,11215,946,4/10/2020
for_sale,425000,3,2,0.84,"79 Knob Hill Rd, Glastonbury, CT, 06033",79 Knob Hill Rd,Glastonbury,Connecticut,6033,1200,4/13/2020
for_sale,190000,2,2,0.18,"235 Highland Ave, Hamden, CT, 06518",235 Highland Ave,Hamden,Connecticut,6518,1230,4/13/2020
for_sale,249900,3,2,0.27,"16 Burnbrook Rd, East Hartford, CT, 06118",16 Burnbrook Rd,East Hartford,Connecticut,6118,1824,4/14/2020
for_sale,164000,3,1,0.09,"452 Washington St, Middletown, CT, 06457",452 Washington St,Middletown,Connecticut,6457,1040,4/14/2020
for_sale,325000,3,2,0.11,"32 Lawrence St, Providence, RI, 02909",32 Lawrence St,Providence,Rhode Island,2909,1250,4/14/2020
for_sale,540000,4,3,2.55,"38 Dover Ln, Madison, CT, 06443",38 Dover Ln,Madison,Connecticut,6443,2499,4/14/2020
for_sale,1395000,4,3,1,"82 Roxbury Rd, Washington, CT, 06793",82 Roxbury Rd,Washington,Connecticut,6793,2388,4/14/2020
for_sale,489900,3,3,1.02,"10 Old Hickory Rd, West Greenwich, RI, 02817",10 Old Hickory Rd,West Greenwich,Rhode Island,2817,2058,4/15/2020
for_sale,1199000,3,3,,"32 Jackson Rd Unit A, Somerville, MA, 02145",32 Jackson Rd Unit A,Somerville,Massachusetts,2145,2308,4/15/2020
for_sale,579000,2,1,,"203 D St Apt 1, South Boston, MA, 02127",203 D St Apt 1,South Boston,Massachusetts,2127,600,4/15/2020
for_sale,729000,3,2,0.29,"44 S Cove Rd, Old Saybrook, CT, 06475",44 S Cove Rd,Old Saybrook,Connecticut,6475,1850,4/15/2020
for_sale,470000,3,2,0.71,"753 Mapleview Dr, Orange, CT, 06477",753 Mapleview Dr,Orange,Connecticut,6477,1510,4/15/2020
for_sale,1925000,5,5,1.93,"990 Silvermine Rd, New Canaan, CT, 06840",990 Silvermine Rd,New Canaan,Connecticut,6840,5215,4/15/2020
for_sale,415000,3,2,0.36,"21 King Rd, Tiverton, RI, 02878",21 King Rd,Tiverton,Rhode Island,2878,1805,4/17/2020
for_sale,495900,4,4,1.2,"135 Valley Brook Ter, Stratford, CT, 06614",135 Valley Brook Ter,Stratford,Connecticut,6614,2055,4/17/2020
for_sale,549000,4,2,0.16,"59 Devils Garden Rd, Norwalk, CT, 06854",59 Devils Garden Rd,Norwalk,Connecticut,6854,1674,4/17/2020
for_sale,799000,3,3,0.13,"421 Ridgecrest Ave, Staten Island, NY, 10312",421 Ridgecrest Ave,Staten Island,New York,10312,2052,4/17/2020
for_sale,3450000,6,8,0.57,"80 S Essex St, Montauk, NY, 11954",80 S Essex St,Montauk,New York,11954,4011,4/20/2020
for_sale,425000,3,2,0.23,"15 Hickory Rd, Rocky Point, NY, 11778",15 Hickory Rd,Rocky Point,New York,11778,1360,4/20/2020
for_sale,315000,2,1,0.23,"92 Summit Ave, West Warwick, RI, 02893",92 Summit Ave,West Warwick,Rhode Island,2893,1568,4/21/2020
for_sale,955000,2,2,,"9 Medford St Apt 508, Somerville, MA, 02143",9 Medford St Apt 508,Somerville,Massachusetts,2143,1140,4/21/2020
for_sale,499900,3,3,0.6,"127 Bow Lake Estates Rd, Strafford, NH, 03884",127 Bow Lake Estates Rd,Strafford,New Hampshire,3884,2172,4/21/2020
for_sale,1395000,3,3,,"18 Englewood Rd, Norwalk, CT, 06853",18 Englewood Rd,Norwalk,Connecticut,6853,2090,4/21/2020
for_sale,339900,3,3,0.39,"14 Spruceland Rd, Enfield, CT, 06082",14 Spruceland Rd,Enfield,Connecticut,6082,1234,4/22/2020
for_sale,369000,3,3,1.3,"71 Woody Ln, Cushing, ME, 04563",71 Woody Ln,Cushing,Maine,4563,2248,4/22/2020
for_sale,1799000,4,4,2.49,"76 Riverford Rd, Brookfield, CT, 06804",76 Riverford Rd,Brookfield,Connecticut,6804,5268,4/22/2020
for_sale,825000,3,2,,"45 River Dr S Apt 2012, Jersey City, NJ, 07310",45 River Dr S Apt 2012,Jersey City,New Jersey,7310,1030,4/22/2020
for_sale,379000,2,2,,"7 Mount Hope Ave Unit 102, Providence, RI, 02906",7 Mount Hope Ave Unit 102,Providence,Rhode Island,2906,1250,4/23/2020
for_sale,259000,4,1,0.37,"8 Robin Rd, Plainfield, CT, 06374",8 Robin Rd,Plainfield,Connecticut,6374,1142,4/23/2020
for_sale,90000,,,1.07,"228 Waddell Rd, Castle Hill, ME, 04757",228 Waddell Rd,Castle Hill,Maine,4757,1700,4/24/2020
for_sale,399000,4,2,0.11,"290 Pleasantview Ave, Bridgeport, CT, 06606",290 Pleasantview Ave,Bridgeport,Connecticut,6606,2160,4/24/2020
for_sale,699000,3,3,13.29,"206 Shearwater Ct W Apt 12, Jersey City, NJ, 07305",206 Shearwater Ct W Apt 12,Jersey City,New Jersey,7305,2260,4/24/2020
for_sale,299900,4,2,,"113 New Athol Rd Unit 109, Orange, MA, 01364",113 New Athol Rd Unit 109,Orange,Massachusetts,1364,1463,4/27/2020
for_sale,299000,4,2,0.03,"57 Bergen St, Providence, RI, 02908",57 Bergen St,Providence,Rhode Island,2908,2142,4/27/2020
for_sale,199000,3,2,0.26,"277 Martin St, Hartford, CT, 06120",277 Martin St,Hartford,Connecticut,6120,1260,4/28/2020
for_sale,379900,2,2,0,"91 Merrimack Meadows Ln Unit 91, Tewksbury, MA, 01876",91 Merrimack Meadows Ln Unit 91,Tewksbury,Massachusetts,1876,1026,4/28/2020
for_sale,312000,2,2,,"23 Hampshire Rd Apt 416, Methuen, MA, 01844",23 Hampshire Rd Apt 416,Methuen,Massachusetts,1844,1145,4/28/2020
for_sale,250000,1,1,,"97 Acorn Rd Unit 97, Hampton, NH, 03842",97 Acorn Rd Unit 97,Hampton,New Hampshire,3842,600,4/28/2020
for_sale,85000,2,2,,"134 Estate Dr, Barrington, NH, 03825",134 Estate Dr,Barrington,New Hampshire,3825,1100,4/28/2020
for_sale,399000,1,2,,"2437 Bedford St Unit H4, Stamford, CT, 06905",2437 Bedford St Unit H4,Stamford,Connecticut,6905,1066,4/28/2020
for_sale,678000,4,3,0.28,"4 Forest Rd, Boonton Township, NJ, 07005",4 Forest Rd,Boonton Township,New Jersey,7005,2650,4/28/2020
for_sale,4595000,3,4,,"1 W End Ave Apt 27C, New York, NY, 10023",1 W End Ave Apt 27C,New York,New York,10023,2011,4/28/2020
for_sale,170000,4,2,0.05,"7 Summer St, Central Falls, RI, 02863",7 Summer St,Central Falls,Rhode Island,2863,2331,4/29/2020
for_sale,875000,5,4,3.7,"859 Mount Moosilauke Hwy, Wentworth, NH, 03282",859 Mount Moosilauke Hwy,Wentworth,New Hampshire,3282,4892,4/29/2020
for_sale,75000,2,1,0.31,"80 E Main St, White Creek, NY, 12816",80 E Main St,White Creek,New York,12816,1260,4/29/2020
for_sale,300000,4,2,0.15,"511 Montauk Ave, New London, CT, 06320",511 Montauk Ave,New London,Connecticut,6320,1828,4/29/2020
for_sale,699000,4,3,0.45,"121 Stethem Dr, Centereach, NY, 11720",121 Stethem Dr,Centereach,New York,11720,2400,4/29/2020
for_sale,1595000,2,2,,"2109 Broadway Units 16 & 157, New York City, NY, 10023",2109 Broadway Units 16 & 157,New York City,New York,10023,900,4/30/2020
for_sale,199900,3,2,0.1,"18 Hunniford St, Manchester, CT, 06040",18 Hunniford St,Manchester,Connecticut,6040,1178,5/1/2020
for_sale,200000,5,2,0.11,"797 Mineral Spring Ave, Pawtucket, RI, 02860",797 Mineral Spring Ave,Pawtucket,Rhode Island,2860,3816,5/1/2020
for_sale,639000,4,4,2.76,"124 Town Farm Rd, Hampden, ME, 04444",124 Town Farm Rd,Hampden,Maine,4444,4508,5/1/2020
for_sale,295000,3,4,,"1 Brookview Cir Unit 1, Bristol, CT, 06010",1 Brookview Cir Unit 1,Bristol,Connecticut,6010,2193,5/1/2020
for_sale,279000,2,1,,"36 Winchester Ave Unit 6, New Haven, CT, 06511",36 Winchester Ave Unit 6,New Haven,Connecticut,6511,1000,5/1/2020
for_sale,369000,3,2,0.57,"35 Facchin St, Canaan, CT, 06031",35 Facchin St,Canaan,Connecticut,6031,1142,5/4/2020
for_sale,250000,2,2,0.7,"917 Hopewell Rd, Glastonbury, CT, 06073",917 Hopewell Rd,Glastonbury,Connecticut,6073,908,5/4/2020
for_sale,379900,3,3,,"67 Barkledge Dr Unit 67, Newington, CT, 06111",67 Barkledge Dr Unit 67,Newington,Connecticut,6111,2176,5/4/2020
for_sale,489500,3,3,0.6,"22 Countryside Cir, Barre, VT, 05641",22 Countryside Cir,Barre,Vermont,5641,3062,5/4/2020
for_sale,279900,3,1,0.3,"147 Lincoln St, Naugatuck, CT, 06770",147 Lincoln St,Naugatuck,Connecticut,6770,1470,5/4/2020
for_sale,199000,2,2,,"165 Heritage Vlg Unit A, Southbury, CT, 06488",165 Heritage Vlg Unit A,Southbury,Connecticut,6488,1365,5/4/2020
for_sale,199000,3,2,0.34,"420 Norfolk Rd, Torrington, CT, 06790",420 Norfolk Rd,Torrington,Connecticut,6790,1508,5/5/2020
for_sale,160000,2,2,,"111 Dekoven Dr Apt 1004, Middletown, CT, 06457",111 Dekoven Dr Apt 1004,Middletown,Connecticut,6457,1025,5/5/2020
for_sale,674900,6,5,0.06,"785 Ridge St, Newark, NJ, 07104",785 Ridge St,Newark,New Jersey,7104,1998,5/5/2020
for_sale,299900,2,1,0.6,"16 Indian Ln, Waterboro, ME, 04061",16 Indian Ln,Waterboro,Maine,4061,816,5/6/2020
for_sale,325000,3,2,0.28,"98 June St, Naugatuck, CT, 06770",98 June St,Naugatuck,Connecticut,6770,1339,5/6/2020
for_sale,399888,2,2,0.06,"129 Amboy Ave, Metuchen, NJ, 08840",129 Amboy Ave,Metuchen,New Jersey,8840,832,5/6/2020
for_sale,369900,3,2,0.65,"85 Beebe Pond Rd, Canaan, NY, 12029",85 Beebe Pond Rd,Canaan,New York,12029,1600,5/7/2020
for_sale,235000,3,2,0.18,"47 Robbins Ave, Newington, CT, 06111",47 Robbins Ave,Newington,Connecticut,6111,1134,5/7/2020
for_sale,950000,4,3,1.73,"23 Low Rd, Hanover, NH, 03755",23 Low Rd,Hanover,New Hampshire,3755,2760,5/7/2020
for_sale,525000,3,3,1.97,"73 Wepawaug Rd, Woodbridge, CT, 06525",73 Wepawaug Rd,Woodbridge,Connecticut,6525,2100,5/7/2020
for_sale,229000,2,2,,"41 Lake Ave Unit 2-5, Danbury, CT, 06810",41 Lake Ave Unit 2-5,Danbury,Connecticut,6810,1362,5/7/2020
for_sale,625000,3,3,0.23,"26 Murray Hill Sq Unit 26, New Providence, NJ, 07974",26 Murray Hill Sq Unit 26,New Providence,New Jersey,7974,2833,5/7/2020
for_sale,295000,2,2,,"300 Falmouth Rd Apt 12A, Mashpee, MA, 02649",300 Falmouth Rd Apt 12A,Mashpee,Massachusetts,2649,1110,5/8/2020
for_sale,175000,2,3,,"527 W Thames St Unit 75, Norwich, CT, 06360",527 W Thames St Unit 75,Norwich,Connecticut,6360,1176,5/8/2020
for_sale,520000,3,2,0.17,"707 Spruce St, Union Beach, NJ, 07735",707 Spruce St,Union Beach,New Jersey,7735,2064,5/8/2020
for_sale,649900,4,3,4.06,"1601 Victory Hwy, North Smithfield, RI, 02896",1601 Victory Hwy,North Smithfield,Rhode Island,2896,3510,5/11/2020
for_sale,1299000,3,2,,"3 Somerset Ln Unit 500, Edgewater, NJ, 07020",3 Somerset Ln Unit 500,Edgewater,New Jersey,7020,1713,5/11/2020
for_sale,489000,3,2,1.38,"512 Openaki Rd, Denville, NJ, 07834",512 Openaki Rd,Denville,New Jersey,7834,1612,5/11/2020
for_sale,799000,3,3,1,"96 Buckminster Way, Portsmouth, NH, 03801",96 Buckminster Way,Portsmouth,New Hampshire,3801,2992,5/12/2020
for_sale,420000,4,3,0.43,"12 Quakertown Mdws, Ledyard, CT, 06339",12 Quakertown Mdws,Ledyard,Connecticut,6339,2030,5/12/2020
for_sale,699000,4,3,0.12,"23 Spring Ct, Wallington, NJ, 07057",23 Spring Ct,Wallington,New Jersey,7057,2332,5/12/2020
for_sale,496999,10,3,0.14,"265 Laurel Ave, Bridgeport, CT, 06605",265 Laurel Ave,Bridgeport,Connecticut,6605,4329,5/13/2020
for_sale,395000,3,2,1.5,"64 Range Rd, Alton, NH, 03809",64 Range Rd,Alton,New Hampshire,3809,1999,5/14/2020
for_sale,269000,4,3,0.17,"307 Pleasant St, Bennington, VT, 05201",307 Pleasant St,Bennington,Vermont,5201,1794,5/15/2020
for_sale,775000,3,2,0.28,"360 Shawomet Ave, Warwick, RI, 02889",360 Shawomet Ave,Warwick,Rhode Island,2889,2010,5/15/2020
for_sale,219000,4,2,0.34,"266 Newfield Rd, Torrington, CT, 06790",266 Newfield Rd,Torrington,Connecticut,6790,1534,5/18/2020
for_sale,269000,1,1,,"1180 Narragansett Blvd Apt F6, Cranston, RI, 02905",1180 Narragansett Blvd Apt F6,Cranston,Rhode Island,2905,969,5/18/2020
for_sale,1650000,2,2,,"416 W 52nd St Apt 708, New York, NY, 10019",416 W 52nd St Apt 708,New York,New York,10019,1077,5/18/2020
for_sale,1650000,2,2,,"416 W 52nd St Apt 519, New York, NY, 10019",416 W 52nd St Apt 519,New York,New York,10019,1377,5/18/2020
for_sale,525000,2,2,0.08,"3026 Kingsland Ave, Bronx, NY, 10469",3026 Kingsland Ave,Bronx,New York,10469,1798,5/18/2020
for_sale,475000,3,3,0.7,"67 Musket Dr, Nashua, NH, 03062",67 Musket Dr,Nashua,New Hampshire,3062,1984,5/19/2020
for_sale,324900,3,1,0.16,"289 Oakland Ave, Manchester, NH, 03109",289 Oakland Ave,Manchester,New Hampshire,3109,1155,5/19/2020
for_sale,335000,4,2,0.45,"6 Best View Rd, Waterford, CT, 06375",6 Best View Rd,Waterford,Connecticut,6375,1561,5/19/2020
for_sale,445000,7,3,0.06,"152 S 10th St, Newark, NJ, 07107",152 S 10th St,Newark,New Jersey,7107,1998,5/19/2020
for_sale,499000,5,3,0.25,"430 Locust St, Roselle, NJ, 07203",430 Locust St,Roselle,New Jersey,7203,3478,5/19/2020
for_sale,729000,3,2,,"65 Highland St Unit 2, Roxbury, MA, 02119",65 Highland St Unit 2,Roxbury,Massachusetts,2119,1540,5/20/2020
for_sale,145000,2,1,,"28 3rd St Apt 19, Ansonia, CT, 06401",28 3rd St Apt 19,Ansonia,Connecticut,6401,1066,5/20/2020
for_sale,199000,3,1,0.19,"172 Manor Cir, East Hartford, CT, 06118",172 Manor Cir,East Hartford,Connecticut,6118,1058,5/20/2020
for_sale,370000,4,2,0.27,"5044 Main St, Trumbull, CT, 06611",5044 Main St,Trumbull,Connecticut,6611,1552,5/20/2020
for_sale,1450000,2,2,,"40 Broad St Apt 15B, New York, NY, 10004",40 Broad St Apt 15B,New York,New York,10004,1123,5/20/2020
for_sale,179900,2,1,0.11,"62 Charlevoux St, Waterbury, CT, 06706",62 Charlevoux St,Waterbury,Connecticut,6706,1016,5/21/2020
for_sale,679000,5,3,0.09,"218 Grand St, Garfield, NJ, 07026",218 Grand St,Garfield,New Jersey,7026,2600,5/21/2020
for_sale,499900,3,2,,"159 Allen Rd Unit 25, Billerica, MA, 01821",159 Allen Rd Unit 25,Billerica,Massachusetts,1821,2047,5/22/2020
for_sale,977000,5,4,0.49,"10 Abolition Path, Monroe, NJ, 08831",10 Abolition Path,Monroe,New Jersey,8831,3652,5/22/2020
for_sale,300000,10,5,0.16,"32 Jefferson St, Barre, VT, 05641",32 Jefferson St,Barre,Vermont,5641,4026,5/27/2020
for_sale,219900,2,2,,"632 Cypress Rd Unit 632, Newington, CT, 06111",632 Cypress Rd Unit 632,Newington,Connecticut,6111,1364,5/27/2020
for_sale,587000,3,2,0.16,"97 Dora St, Stamford, CT, 06902",97 Dora St,Stamford,Connecticut,6902,1593,5/27/2020
for_sale,129000,2,1,,"31 High St Apt 5107, East Hartford, CT, 06118",31 High St Apt 5107,East Hartford,Connecticut,6118,850,5/28/2020
for_sale,419900,9,4,0.08,"78 Academy Ave, Providence, RI, 02908",78 Academy Ave,Providence,Rhode Island,2908,5616,5/28/2020
for_sale,2450000,4,4,,"19 Thomas Pl, Norwalk, CT, 06853",19 Thomas Pl,Norwalk,Connecticut,6853,3512,5/29/2020
for_sale,1349000,5,4,0.54,"13 Preston Dr, Barrington, RI, 02806",13 Preston Dr,Barrington,Rhode Island,2806,3500,6/1/2020
for_sale,1600000,2,2,0.86,"26 Mile Stretch Rd, Biddeford, ME, 04005",26 Mile Stretch Rd,Biddeford,Maine,4005,1343,6/1/2020
for_sale,349900,3,1,1.5,"24 Saw Pit Hill Rd, Woodbury, CT, 06798",24 Saw Pit Hill Rd,Woodbury,Connecticut,6798,1101,6/1/2020
for_sale,910000,5,2,0.06,"24 Bay 14th St, Brooklyn, NY, 11214",24 Bay 14th St,Brooklyn,New York,11214,2112,6/1/2020
for_sale,189900,2,1,0.14,"121 Parker St, Manchester, CT, 06040",121 Parker St,Manchester,Connecticut,6040,1030,6/2/2020
for_sale,299900,4,3,0.68,"32 Sharon Rd, Bloomfield, CT, 06002",32 Sharon Rd,Bloomfield,Connecticut,6002,1352,6/2/2020
for_sale,449000,2,2,2.88,"30 John Mowry Rd, Smithfield, RI, 02917",30 John Mowry Rd,Smithfield,Rhode Island,2917,1232,6/2/2020
for_sale,449900,5,3,1.84,"17 Charlonate Dr, Gray, ME, 04039",17 Charlonate Dr,Gray,Maine,4039,2742,6/2/2020
for_sale,549000,3,3,3,"559 NH Route 10, Orford, NH, 03777",559 NH Route 10,Orford,New Hampshire,3777,2450,6/3/2020
for_sale,265000,2,1,4.9,"775 Phoenixville Rd, Chaplin, CT, 06235",775 Phoenixville Rd,Chaplin,Connecticut,6235,1280,6/4/2020
for_sale,255000,3,1,0.9,"13 Dutton Rd, Colchester, CT, 06415",13 Dutton Rd,Colchester,Connecticut,6415,1488,6/4/2020
for_sale,499000,4,3,2.28,"85 Lillis Rd, New Milford, CT, 06776",85 Lillis Rd,New Milford,Connecticut,6776,1486,6/4/2020
for_sale,1049000,4,4,0.22,"240 Arbor Dr, Fairfield, CT, 06890",240 Arbor Dr,Fairfield,Connecticut,6890,2290,6/4/2020
for_sale,249999,2,2,,"18 Palmer Rd Unit 16, Monson, MA, 01057",18 Palmer Rd Unit 16,Monson,Massachusetts,1057,1606,6/5/2020
for_sale,449000,2,1,,"47 Mystic St Apt 1E, Arlington, MA, 02474",47 Mystic St Apt 1E,Arlington,Massachusetts,2474,959,6/5/2020
for_sale,439000,3,3,0.22,"112 Hoyts Hl, Bethel, CT, 06801",112 Hoyts Hl,Bethel,Connecticut,6801,1922,6/5/2020
for_sale,264900,1,1,,"180 Glenbrook Rd Apt 26, Stamford, CT, 06902",180 Glenbrook Rd Apt 26,Stamford,Connecticut,6902,1000,6/5/2020
for_sale,1995000,1,2,,"108 Leonard St Apt 11K, New York, NY, 10013",108 Leonard St Apt 11K,New York,New York,10013,945,6/5/2020
for_sale,225000,3,1,0.2,"5 Memorial St, Northfield, NH, 03276",5 Memorial St,Northfield,New Hampshire,3276,1030,6/8/2020
for_sale,269000,3,1,0.17,"63 Woodlawn Rd, New London, CT, 06320",63 Woodlawn Rd,New London,Connecticut,6320,1216,6/8/2020
for_sale,769000,2,1,0.15,"23 Cherry St, Darien, CT, 06820",23 Cherry St,Darien,Connecticut,6820,1109,6/8/2020
for_sale,529999,3,3,0.13,"19 Varga Dr, Carteret, NJ, 07008",19 Varga Dr,Carteret,New Jersey,7008,1662,6/8/2020
for_sale,489000,1,1,,"689 Luis M Marin Blvd Unit 905, Jersey City, NJ, 07310",689 Luis M Marin Blvd Unit 905,Jersey City,New Jersey,7310,850,6/8/2020
for_sale,239000,2,1,0.49,"10 Hillcrest Dr, Avon, CT, 06001",10 Hillcrest Dr,Avon,Connecticut,6001,1024,6/9/2020
for_sale,315000,3,2,0.09,"141 Lexington Ave, Cranston, RI, 02910",141 Lexington Ave,Cranston,Rhode Island,2910,1212,6/9/2020
for_sale,375000,3,3,1.84,"97 Bennett Dr, Hampton, CT, 06247",97 Bennett Dr,Hampton,Connecticut,6247,2170,6/9/2020
for_sale,169900,2,1,0.16,"5 White Rose Ave, Waterbury, CT, 06708",5 White Rose Ave,Waterbury,Connecticut,6708,960,6/9/2020
